Record Id,Session Id,Acc Timestamp,AccX,AccY,AccZ,Gyro Timestamp,GyroX,GyroY,GyroZ
9,83,141615263018907,-0.5730810165405273,8.028517723083496,5.897111415863037,141615263018907,-0.12782354652881622,-0.17104226350784302,-0.04306599870324135
9,83,141615272094731,-0.5066801905632019,8.00518798828125,6.0538411140441895,141615272094731,-0.08491026610136032,-0.14049901068210602,-0.0377209298312664
9,83,141615281191373,-0.4737788736820221,8.000402450561523,6.144768714904785,141615281191373,-0.018936822190880775,-0.09636399149894714,-0.032528575509786606
9,83,141615290277615,-0.4833501875400543,8.009973526000977,6.125626087188721,141615290277615,0.04795292019844055,-0.055741455405950546,-0.02779436856508255
9,83,141615299344510,-0.5162515044212341,8.00937557220459,5.9922261238098145,141615299344510,0.10216721147298813,-0.02886338345706463,-0.01817324012517929
9,83,141615308442105,-0.5539384484291077,8.047660827636719,5.830112457275391,141615308442105,0.13607023656368256,-0.012675453908741474,-0.004734205547720194
9,83,141615317514432,-0.5395814776420593,8.085348129272461,5.654240131378174,141615317514432,0.14523321390151978,0.006108652334660292,0.004428773187100887
9,83,141615326610195,-0.5204389095306396,8.089534759521484,5.435894966125488,141615326610195,0.13469578325748444,0.014049900695681572,0.009468411095440388
9,83,141615335693143,-0.534795880317688,8.060821533203125,5.326423168182373,141615335693143,0.11499538272619247,0.010079276748001575,0.008704829961061478
9,83,141615344771695,-0.5772684812545776,8.060821533203125,5.278566837310791,141615344771695,0.08689557760953903,-0.003054326167330146,0.0025961773935705423
9,83,141615353858363,-0.6059823632240295,8.036892890930176,5.226522922515869,141615353858363,0.05375614017248154,-0.010079276748001575,0.0
9,83,141615362939053,-0.6107679605484009,8.051250457763672,5.197809219360352,141615362939053,0.021991148591041565,-0.01710422709584236,-0.0022907445672899485
9,83,141615372027492,-0.5868397355079651,8.070392608642578,5.207380294799805,141615372027492,-0.0024434609804302454,-0.03084869496524334,-0.0032070425804704428
9,83,141615381111721,-0.5581258535385132,8.051250457763672,5.274379253387451,141615381111721,-0.01771509274840355,-0.05345070734620094,-0.005803219974040985
9,83,141615390193569,-0.5587241053581238,8.046463966369629,5.378467082977295,141615390193569,-0.02015855349600315,-0.07925976812839508,-0.01038470957428217
9,83,141615399277614,-0.5252245664596558,8.060821533203125,5.478367328643799,141615399277614,-0.00931569468230009,-0.09315694868564606,-0.014966198243200779
9,83,141615408362514,-0.50129634141922,8.075178146362305,5.521438121795654,141615408362514,0.00733038317412138,-0.1007927656173706,-0.02076941914856434
9,83,141615417447964,-0.5156532526016235,8.084749221801758,5.540580749511719,141615417447964,0.031001411378383636,-0.09468411654233932,-0.02687807008624077
9,83,141615426533351,-0.5395814776420593,8.080561637878418,5.616552829742432,141615426533351,0.050854530185461044,-0.06933320313692093,-0.02932153269648552
9,83,141615435612757,-0.5491527915000916,8.085348129272461,5.573482036590576,141615435612757,0.06643159687519073,-0.036651913076639175,-0.029474247246980667
9,83,141615444691431,-0.5581258535385132,8.099106788635254,5.492724418640137,141615444691431,0.0806342139840126,-0.019853120669722557,-0.02871066704392433
